100 5 [30, 30, 30, 30, 30]
{348.2274, 346.7160, 31.2645, 505.8498, 400.6800, 62.8198, 622.3946, 399.0066, 83.5848, 583.1152, 366.3795, 41.1099, 546.8649, 397.5542, 91.5623, 523.8128, 412.4695, 0.0000, 566.8330, 411.0282, 61.1008, 618.0872, 383.1808, 117.4896, 631.8055, 391.5139, 101.5464, 513.1287, 413.2022, 83.3656, 631.2143, 406.9240, 18.9130, 531.1199, 373.0170, 85.3675, 551.9413, 359.1855, 44.3024, 519.1254, 322.2080, 73.6019, 525.1253, 438.6141, 95.0426, 592.2201, 438.4686, 115.7066, 591.0859, 378.9046, 136.8358, 542.3018, 331.5195, 92.1682, 530.9045, 353.8402, 23.6230, 563.7334, 409.3963, 75.1391, 514.3339, 413.4972, 112.4016, 506.9451, 408.2795, 79.1379, 604.3279, 360.5275, 51.5266, 521.7343, 378.3895, 16.0672, 604.6415, 332.7929, 72.6223, 567.1873, 441.7393, 35.2405, 597.7643, 305.2498, 97.0474, 508.1715, 409.6771, 92.5759, 589.3926, 417.0528, 104.7342, 520.9969, 352.8156, 101.2050, 621.0753, 337.0710, 58.6884, 567.3686, 362.6682, 102.3854, 589.5294, 420.5711, 47.3161, 507.9303, 352.9486}
{235.6438, 331.8712, 538.3453, 82.3266, 287.2685, 535.4492, 121.3069, 330.3979, 483.2541, 22.2888, 396.5499, 553.9286, 61.9802, 415.4726, 511.8279, 81.7403, 293.3238, 566.8330, 0.0000, 360.7513, 542.4177, 61.5791, 343.7846, 449.5532, 101.1656, 283.0078, 485.1646, 104.5850, 355.1243, 560.6983, 92.8870, 322.6876, 569.3132, 40.6120, 391.4199, 493.6396, 88.1081, 351.3772, 547.0506, 64.4434, 366.8091, 496.8685, 109.5583, 381.0582, 479.2845, 60.8307, 320.6745, 470.4244, 28.9404, 358.9178, 446.6836, 114.1090, 351.0339, 478.0758, 40.4355, 428.1106, 543.9880, 121.2831, 352.1708, 503.3207, 56.1456, 332.0671, 475.8110, 72.3759, 368.2649, 533.3805, 60.5056, 330.1765, 515.4006, 108.7044, 403.2404, 555.4237, 79.0298, 356.2643, 508.7794, 119.3326, 333.8736, 548.7066, 112.7881, 342.8004, 503.8765, 101.0818, 282.4608, 490.7071, 31.3206, 316.1007, 466.6475, 138.5569, 437.3957, 490.8993, 81.2077, 376.1575, 545.6679, 2.2913, 299.4797, 470.4714, 22.9900, 376.9818, 525.8927, 58.9586, 342.2050}
{193.7036, 78.5845, 381.0276, 363.8721, 77.9739, 422.9105, 475.5458, 34.4739, 349.7958, 361.3828, 54.8492, 426.2636, 390.5687, 56.0520, 419.0299, 384.7671, 68.2126, 411.0282, 360.7513, 0.0000, 356.1739, 421.3697, 34.9907, 333.8782, 461.2322, 86.8927, 310.2449, 393.9120, 5.8882, 459.5057, 453.5297, 39.1942, 424.8323, 351.5561, 46.8576, 327.5345, 414.4146, 55.0931, 421.6192, 362.3619, 89.8104, 344.1826, 409.2667, 34.4558, 322.2687, 417.8473, 46.7597, 297.3907, 389.0608, 32.6741, 373.0941, 426.6817, 84.4620, 329.8602, 350.8346, 85.6768, 389.7383, 446.7230, 8.9110, 337.0657, 341.8264, 28.6929, 299.7614, 353.3329, 7.8390, 432.7720, 420.7824, 65.7121, 370.6345, 405.5643, 51.9775, 395.0194, 436.3962, 81.2005, 397.2646, 447.4696, 39.5825, 377.6927, 459.3083, 118.1000, 414.1886, 385.6014, 80.1292, 319.4648, 392.0645, 44.6517, 360.8187, 428.8420, 93.8719, 309.8702, 441.7297, 74.0133, 359.5518, 362.7318, 90.8345, 366.0263, 374.2015, 19.1770, 395.9500, 324.8483, 65.7743}
{314.5248, 296.0513, 42.1939, 487.8254, 352.4587, 107.7629, 608.3953, 346.6935, 77.9487, 557.1150, 309.4501, 94.1754, 528.7040, 339.4038, 128.3142, 507.1144, 363.2162, 61.1008, 542.4177, 356.1739, 0.0000, 596.7559, 330.0488, 108.8248, 614.6483, 344.1820, 57.7074, 498.8354, 358.7313, 137.9969, 613.0125, 355.1143, 79.1530, 508.9336, 316.3700, 49.6569, 536.7288, 305.9876, 93.8320, 499.6259, 268.7899, 54.5975, 511.9172, 382.3783, 64.9683, 573.2236, 386.3446, 72.9185, 568.1178, 324.5877, 148.5539, 529.9121, 279.4182, 69.8372, 508.6368, 295.1128, 49.0208, 552.0350, 355.1776, 41.3674, 492.3459, 360.7854, 67.9052, 487.2873, 352.9237, 124.6140, 584.4323, 309.4086, 57.1548, 508.3179, 320.9571, 46.2551, 586.9538, 280.0555, 101.3917, 555.2242, 388.5953, 26.3244, 584.1739, 255.9660, 130.6521, 493.1275, 361.6050, 51.7139, 567.0286, 365.6105, 110.6418, 511.1620, 293.6297, 53.2193, 602.3227, 282.2181, 3.5427, 543.1754, 315.0160, 111.2113, 564.6416, 364.5917, 78.8633, 484.1270, 300.8706}
{294.7109, 393.4396, 590.3947, 115.1038, 348.5394, 583.3171, 77.0599, 391.4397, 534.7297, 61.4300, 457.9526, 602.8184, 76.4435, 476.3666, 558.3503, 102.3326, 354.2556, 618.0872, 61.5791, 421.3697, 596.7559, 0.0000, 405.0793, 500.5991, 47.0262, 344.4638, 539.9647, 121.5542, 415.6957, 606.6384, 36.3774, 383.5728, 619.4586, 87.9116, 452.7488, 547.5468, 87.3595, 412.9172, 595.9002, 99.7586, 428.3066, 549.6000, 118.2207, 440.7632, 532.8716, 34.5161, 380.4845, 525.4798, 32.6573, 420.2310, 493.6353, 112.4721, 412.5600, 530.9832, 88.2469, 489.6038, 595.6314, 107.4699, 412.8587, 556.9874, 104.4145, 392.7173, 530.9388, 111.6061, 428.9411, 580.0551, 19.8833, 391.7424, 566.9340, 119.4672, 464.4799, 607.3451, 39.6012, 417.8107, 557.3556, 103.9239, 393.4934, 601.6870, 80.9099, 403.8526, 550.3330, 122.3329, 343.5600, 545.0878, 31.1493, 376.7290, 516.1129, 142.2744, 498.8939, 546.0013, 27.5636, 437.7358, 599.9302, 59.8753, 361.0544, 519.6582, 48.0411, 437.2946, 575.7649, 114.0725, 403.7807}
{161.7624, 43.7448, 352.7434, 340.2616, 56.5464, 392.1387, 455.4012, 18.8973, 319.0622, 346.3760, 53.4444, 396.5235, 369.1674, 74.6993, 387.0995, 361.5714, 53.4177, 383.1808, 343.7846, 34.9907, 330.0488, 405.0793, 0.0000, 301.7263, 443.0857, 61.7284, 281.8291, 369.2786, 34.0002, 428.5673, 435.9437, 28.9507, 396.3029, 331.2488, 47.7124, 298.7912, 391.9443, 24.0631, 391.6542, 340.0956, 61.2595, 314.7294, 384.7958, 69.4304, 292.6283, 399.0384, 57.2042, 268.4270, 372.4981, 15.1910, 339.6772, 402.6551, 52.3549, 299.7250, 330.5560, 86.3050, 361.3695, 423.3057, 29.1245, 308.5748, 320.4086, 30.9751, 271.1457, 330.4429, 37.7519, 401.4472, 403.0219, 30.7325, 341.1400, 381.0158, 59.5382, 367.2707, 417.4321, 50.4249, 366.0321, 424.2954, 58.5979, 350.5498, 438.0378, 84.4308, 382.0359, 360.9971, 62.2034, 290.9662, 375.0460, 40.0618, 328.6509, 403.0400, 95.5682, 282.0258, 424.0429, 51.0751, 333.4912, 345.6580, 58.1499, 333.8774, 358.7931, 52.9426, 365.8653, 303.8950, 31.9001}
{236.2529, 260.3055, 90.6604, 388.5522, 306.7310, 95.4607, 506.0991, 314.6385, 34.4953, 466.0924, 299.1427, 108.0208, 429.5792, 334.6741, 85.4649, 406.7422, 320.3067, 117.4896, 449.5532, 333.8782, 108.8248, 500.5991, 301.7263, 0.0000, 514.7372, 296.1052, 69.9657, 396.6162, 334.7025, 129.8178, 513.9739, 320.9463, 120.1493, 413.6547, 304.2343, 63.4772, 435.2297, 279.0067, 101.5525, 401.6898, 244.7865, 54.4372, 408.9649, 365.5135, 49.3522, 474.8611, 352.3269, 66.7067, 473.6456, 301.2768, 52.1780, 426.4513, 249.6763, 40.3679, 413.4433, 296.4154, 95.2234, 448.1752, 330.2251, 68.4520, 396.8647, 329.7129, 70.2388, 389.4946, 332.9726, 101.4132, 486.8952, 274.6004, 66.5243, 405.5009, 312.8268, 107.2300, 487.4635, 252.6783, 67.4195, 451.5311, 358.2830, 104.7612, 481.5718, 217.8859, 80.3252, 391.4493, 315.1677, 67.4458, 471.9210, 329.8099, 26.9411, 406.1707, 298.3560, 77.9670, 503.7573, 263.4146, 111.0502, 450.0590, 268.8774, 32.1566, 472.2999, 347.1049, 77.6795, 390.6200, 269.8938}
{322.2981, 428.4884, 605.2504, 126.8327, 386.7437, 593.2082, 34.0156, 430.3236, 549.1702, 106.4652, 495.3684, 613.7706, 86.1265, 515.5578, 566.9034, 107.9990, 393.4858, 631.8055, 101.1656, 461.2322, 614.6483, 47.0262, 443.0857, 514.7372, 0.0000, 381.7890, 558.7854, 120.5247, 455.6567, 614.2699, 11.1764, 422.8794, 631.8110, 114.5741, 490.5367, 565.0788, 81.2982, 449.3778, 606.8425, 116.2301, 462.3234, 565.5506, 111.4972, 482.0957, 550.0496, 44.7787, 421.6977, 544.7445, 74.6297, 458.1356, 503.1274, 98.8443, 446.9100, 547.2701, 115.1528, 526.3789, 609.9457, 84.9673, 452.5837, 574.1416, 128.8263, 432.5397, 550.2789, 128.5230, 468.6772, 588.6395, 40.6610, 427.8593, 581.2596, 114.1168, 502.6224, 621.9554, 28.0102, 452.3973, 568.2060, 80.8447, 434.9499, 617.7011, 48.8139, 435.5868, 558.8671, 124.3711, 382.3509, 563.2883, 70.3826, 416.6116, 528.2615, 127.9399, 535.6147, 565.2262, 20.4364, 473.0398, 617.7017, 99.0563, 396.3923, 531.4590, 93.0927, 477.7162, 588.0173, 142.6310, 439.5956}
{111.0097, 56.1178, 360.3166, 278.7848, 12.3084, 390.5470, 393.7277, 52.5388, 319.0208, 286.5100, 113.6088, 398.6167, 307.4390, 136.0237, 380.7886, 300.0121, 27.8497, 391.5139, 283.0078, 86.8927, 344.1820, 344.4638, 61.7284, 296.1052, 381.7890, 0.0000, 290.7212, 308.1400, 82.4863, 425.8086, 374.8157, 48.8198, 402.3597, 269.5966, 108.7902, 306.1789, 330.2805, 69.0689, 393.0389, 278.3991, 93.0233, 319.3926, 323.6035, 117.3464, 297.2332, 337.6096, 69.0454, 276.0184, 311.8277, 76.5440, 326.4552, 341.3215, 77.0386, 302.3962, 268.9077, 145.1765, 368.5190, 361.8159, 78.0736, 316.4965, 258.6814, 61.2156, 279.7519, 268.8175, 93.0342, 397.5173, 341.8730, 49.3253, 345.0678, 319.8505, 121.1078, 376.1699, 355.9570, 80.4934, 363.0537, 362.7530, 80.9666, 361.5006, 376.3094, 88.9746, 374.7893, 299.8430, 19.2492, 299.3362, 314.1907, 49.3522, 322.3230, 342.4709, 154.4782, 292.6292, 362.8952, 96.3335, 347.7181, 284.8351, 29.1971, 327.5265, 298.6817, 105.8437, 367.2621, 242.1907, 61.9151}
{256.8424, 245.1821, 70.9144, 431.9678, 299.6154, 119.8990, 553.4561, 297.5087, 54.8421, 499.6579, 267.3129, 117.8206, 472.7235, 299.9295, 127.6378, 451.5801, 311.1600, 101.5464, 485.1646, 310.2449, 57.7074, 539.9647, 281.8291, 69.9657, 558.7854, 290.7212, 0.0000, 444.0663, 312.2397, 156.1343, 556.8865, 305.3859, 114.5960, 452.0823, 273.6293, 17.8316, 481.5658, 257.8767, 114.1021, 443.3672, 221.0238, 37.2673, 457.4739, 338.6505, 22.0887, 516.9617, 336.9419, 15.3328, 511.0627, 277.9361, 120.2640, 475.6999, 230.0357, 33.2271, 451.7706, 257.5508, 79.5581, 498.0051, 308.3386, 26.8220, 435.5563, 312.0436, 10.9699, 431.0149, 307.7760, 133.6581, 527.9501, 258.9816, 62.4730, 453.8141, 279.8503, 85.8223, 530.9948, 231.4126, 100.2486, 501.0908, 340.3440, 70.8951, 529.4156, 203.8370, 126.3708, 438.1322, 308.6653, 9.2645, 510.0774, 315.5064, 84.9729, 457.9710, 257.5662, 8.1202, 546.0781, 236.4699, 61.1088, 485.9531, 261.7304, 88.1407, 507.3091, 320.4555, 89.7923, 427.0240, 251.4482}
{225.2256, 345.5757, 487.2737, 33.0391, 316.0118, 473.1297, 109.6032, 360.2429, 431.1102, 126.5590, 417.9017, 493.9723, 46.7699, 443.9530, 446.5689, 22.8473, 326.3637, 513.1287, 104.5850, 393.9120, 498.8354, 121.5542, 369.2786, 396.6162, 120.5247, 308.1400, 444.0663, 0.0000, 388.9371, 493.7995, 122.1048, 354.7467, 512.5014, 70.8451, 414.4751, 449.1788, 39.2663, 370.1180, 487.0495, 45.1380, 375.4332, 448.4248, 15.6503, 420.5428, 433.9288, 88.2785, 361.8358, 430.5398, 109.3366, 383.4555, 383.0511, 34.4522, 361.3873, 430.4648, 71.4953, 446.0461, 491.6390, 56.8820, 385.0011, 457.8913, 66.6108, 366.1075, 436.1143, 46.6866, 400.5911, 468.2968, 102.8565, 348.2389, 463.0342, 11.7749, 427.4800, 503.7894, 95.3351, 367.3798, 448.4344, 59.0948, 375.6872, 500.4409, 85.3580, 343.5707, 438.5348, 8.3122, 314.0606, 447.9751, 104.1267, 351.0880, 409.0641, 39.3571, 454.9053, 450.8585, 113.9554, 389.5134, 501.7761, 103.0949, 315.5749, 412.1054, 121.9060, 412.2062, 468.7393, 82.6826, 358.6233}
{190.2714, 77.7266, 383.0826, 358.7863, 73.1875, 424.2540, 470.1079, 30.5108, 351.1353, 355.6588, 59.7414, 427.9296, 385.2531, 61.9300, 419.9576, 379.6293, 62.9173, 413.2022, 355.1243, 5.8882, 358.7313, 415.6957, 34.0002, 334.7025, 455.6567, 82.4863, 312.2397, 388.9371, 0.0000, 460.7995, 447.9215, 34.2229, 426.8352, 346.1583, 51.7973, 329.4509, 409.1940, 55.6972, 423.2172, 357.1355, 91.3894, 345.9100, 404.2676, 36.6075, 323.9347, 412.3223, 41.0197, 299.2350, 383.4062, 34.3054, 373.3417, 421.6254, 85.0411, 331.3822, 345.4347, 91.0388, 391.7740, 441.5936, 5.0519, 339.0522, 336.5268, 23.1779, 301.6993, 348.1727, 13.7272, 433.9274, 415.1897, 64.3925, 372.3583, 400.5757, 57.5300, 397.2133, 430.8783, 82.1615, 398.4464, 442.3139, 34.4884, 380.0271, 453.9661, 118.1252, 415.0272, 380.6254, 74.9734, 321.4422, 386.4340, 39.0454, 361.6423, 424.0106, 99.3421, 312.0088, 436.1292, 76.5342, 362.1246, 357.1103, 87.9458, 366.8585, 368.4930, 23.4023, 397.5060, 319.5136, 65.5785}
{362.1834, 388.2847, 96.4210, 491.8532, 436.3192, 36.7702, 600.6583, 442.4021, 109.7366, 579.0154, 420.4725, 43.9479, 532.1794, 454.3344, 49.2642, 507.5652, 449.7069, 83.3656, 560.6983, 459.5057, 137.9969, 606.6384, 428.5673, 129.8178, 614.2699, 425.8086, 156.1343, 493.7995, 460.7995, 0.0000, 615.1434, 449.1535, 65.2837, 522.4619, 426.3034, 138.4251, 533.0656, 405.2676, 44.4531, 506.9016, 369.7295, 119.0462, 504.0523, 489.8505, 139.3486, 577.8789, 480.7017, 165.7869, 582.4245, 426.8388, 114.3458, 519.7652, 376.2259, 130.4675, 522.3679, 412.9270, 88.9922, 539.8562, 456.5180, 131.3113, 505.7556, 457.3955, 164.9494, 495.2198, 457.9282, 28.8707, 591.0552, 402.5469, 94.0010, 501.0176, 433.5346, 93.6639, 588.2624, 378.6782, 62.8528, 543.6038, 486.0081, 112.3865, 575.8576, 345.7820, 57.0365, 489.9852, 444.8249, 147.2129, 579.8893, 458.3489, 104.3139, 495.4657, 413.3178, 159.6446, 605.9285, 387.1015, 136.5971, 560.9006, 398.3585, 99.2641, 583.6856, 471.4619, 66.3889, 502.1121, 396.9969}
{317.9329, 422.2010, 604.3658, 125.4601, 379.5138, 593.5283, 44.6250, 422.9110, 548.3559, 96.7456, 488.4241, 613.8453, 84.4374, 508.0816, 567.5296, 107.7776, 385.9503, 631.2143, 92.8870, 453.5297, 613.0125, 36.3774, 435.9437, 513.9739, 11.1764, 374.8157, 556.8865, 122.1048, 447.9215, 615.1434, 0.0000, 415.3344, 631.5542, 109.5115, 483.4795, 563.5070, 83.3118, 442.6952, 606.9159, 113.5856, 456.3475, 564.3730, 114.3125, 473.9289, 548.5573, 40.2853, 413.5516, 542.7254, 65.4693, 451.0306, 503.4840, 103.1316, 440.8316, 545.9980, 110.0409, 519.6358, 609.1970, 91.2045, 444.9211, 572.6695, 124.4695, 424.8392, 548.2441, 125.9414, 461.0168, 589.2711, 32.9479, 421.2652, 580.4927, 116.6409, 495.4627, 621.1398, 26.8855, 446.2549, 568.2798, 87.1504, 426.7289, 616.5358, 56.7303, 430.2289, 559.4928, 125.2710, 374.9426, 561.5480, 61.7060, 408.8858, 527.9942, 132.7774, 528.8908, 563.2291, 11.9472, 466.7032, 616.0977, 90.8546, 390.0022, 531.2785, 83.3189, 469.8425, 587.7621, 137.4069, 433.0950}
{158.5704, 60.8990, 376.2005, 324.6780, 39.0030, 413.0075, 436.7272, 10.0945, 340.1775, 324.0085, 79.5414, 418.5376, 351.5229, 92.7964, 406.4012, 345.5795, 29.3940, 406.9240, 322.6876, 39.1942, 355.1143, 383.5728, 28.9507, 320.9463, 422.8794, 48.8198, 305.3859, 354.7467, 34.2229, 449.1535, 415.3344, 0.0000, 419.4583, 312.6598, 72.7296, 322.0100, 375.2672, 50.9833, 413.4432, 323.2205, 87.3497, 337.2416, 370.0907, 68.5383, 315.0311, 379.3011, 31.6507, 291.5629, 351.1499, 42.1492, 356.3381, 387.4899, 75.6977, 321.5884, 311.9430, 112.7255, 384.7358, 407.5330, 30.2935, 331.9791, 302.7626, 12.5245, 294.5747, 314.1530, 46.1627, 421.5859, 382.5189, 46.7022, 363.5339, 366.3927, 82.6366, 391.1237, 397.8205, 75.3411, 386.3798, 408.2869, 38.1394, 374.8896, 420.2977, 103.3798, 401.0013, 346.4356, 40.9901, 314.4216, 354.0079, 11.1936, 347.7478, 389.7878, 121.8117, 306.0385, 403.4987, 79.5975, 358.5888, 324.6361, 59.6452, 352.9870, 336.6863, 57.5929, 387.5857, 285.8373, 54.2457}
{354.5139, 358.9500, 43.9444, 506.4236, 411.8338, 49.6647, 621.4185, 411.7608, 87.9839, 586.0810, 381.2008, 25.7014, 547.3724, 412.9484, 79.9560, 523.9150, 423.9873, 18.9130, 569.3132, 424.8323, 79.1530, 619.4586, 396.3029, 120.1493, 631.8110, 402.3597, 114.5960, 512.5014, 426.8352, 65.2837, 631.5542, 419.4583, 0.0000, 532.9602, 387.6943, 97.5177, 551.5009, 372.3880, 30.8204, 520.1328, 335.5964, 82.9720, 524.1239, 453.0091, 105.1348, 592.8914, 451.0711, 127.9286, 593.0420, 392.5319, 132.0602, 540.9990, 344.3568, 100.4853, 532.7716, 369.5961, 35.1618, 562.1621, 422.9266, 87.7842, 516.1545, 426.3862, 125.1772, 508.0371, 422.3105, 64.6277, 605.2629, 372.8977, 57.8580, 520.8075, 393.4384, 32.9641, 604.8688, 345.8781, 65.8705, 565.6905, 454.7599, 52.9022, 596.7093, 317.1131, 86.3697, 507.7946, 420.7519, 105.3968, 591.1559, 429.4190, 103.5611, 518.9556, 368.8349, 115.2466, 621.6106, 351.0153, 76.9482, 569.7750, 373.7197, 100.3964, 592.1162, 434.8689, 43.7949, 510.3568, 365.7162}
{208.5548, 314.6071, 503.1286, 43.3998, 275.4116, 497.9637, 124.1715, 319.5182, 447.6408, 62.3130, 382.8190, 516.9229, 40.9678, 404.7377, 473.7772, 49.2621, 283.3713, 531.1199, 40.6120, 351.5561, 508.9336, 87.9116, 331.2488, 413.6547, 114.5741, 269.5966, 452.0823, 70.8451, 346.1583, 522.4619, 109.5115, 312.6598, 532.9602, 0.0000, 378.3223, 459.7836, 68.2760, 336.2381, 510.0219, 26.3303, 348.0260, 462.1085, 79.7445, 374.7635, 445.1659, 69.8063, 314.6131, 437.5788, 60.1317, 346.1394, 408.7511, 89.7378, 332.7292, 443.4368, 0.7862, 413.2781, 508.5088, 103.4466, 342.7599, 469.2722, 16.8074, 322.9829, 443.0347, 32.0618, 358.7791, 495.4023, 77.6914, 314.5541, 479.8394, 77.8197, 390.7034, 520.1287, 87.3851, 338.2911, 471.5985, 102.7935, 328.2334, 514.1448, 108.1721, 321.0133, 465.7953, 65.5632, 271.7455, 457.2510, 58.2875, 307.2589, 429.8760, 108.6188, 422.4603, 458.0994, 97.7604, 359.1978, 512.1193, 40.1180, 282.7241, 433.5611, 62.8723, 368.8007, 489.3708, 28.0722, 326.0797}
{200.4637, 73.0171, 343.7505, 386.0791, 104.2465, 389.5404, 502.4092, 63.3160, 316.7943, 394.0881, 8.0096, 390.9945, 415.8644, 34.9679, 388.2323, 407.5510, 100.3615, 373.0170, 391.4199, 46.8576, 316.3700, 452.7488, 47.7124, 304.2343, 490.5367, 108.7902, 273.6293, 414.4751, 51.7973, 426.3034, 483.4795, 72.7296, 387.6943, 378.3223, 0.0000, 291.2635, 438.2028, 45.5092, 386.7571, 386.5144, 62.8049, 308.9050, 430.0586, 66.1638, 287.4753, 446.3945, 91.7647, 261.7183, 420.1565, 32.5304, 347.0290, 448.1405, 66.3116, 295.8749, 377.6378, 40.2644, 352.5348, 469.0826, 50.9593, 300.3514, 367.1671, 68.0350, 263.5338, 376.6182, 40.6973, 400.5018, 450.5468, 66.8299, 335.2499, 426.2398, 13.3830, 356.9514, 464.7470, 60.6147, 364.9834, 470.1913, 86.2802, 338.9472, 484.7077, 100.0111, 383.9784, 406.2280, 109.8020, 282.8938, 422.6662, 82.4312, 330.9945, 447.3932, 49.1849, 272.4565, 471.5696, 42.1803, 319.6609, 393.2832, 99.3550, 336.1145, 406.5029, 49.0143, 361.4295, 350.8244, 58.3223}
{267.9347, 261.6050, 54.2908, 438.2672, 315.3132, 102.3215, 558.7385, 314.2623, 40.9832, 508.6556, 284.9912, 100.0137, 479.1689, 317.7159, 111.3986, 457.4992, 327.1262, 85.3675, 493.6396, 327.5345, 49.6569, 547.5468, 298.7912, 63.4772, 565.0788, 306.1789, 17.8316, 449.1788, 329.4509, 138.4251, 563.5070, 322.0100, 97.5177, 459.7836, 291.2635, 0.0000, 487.0794, 274.8884, 96.2705, 450.1777, 238.1495, 20.0795, 462.2718, 356.1644, 15.5143, 523.7654, 353.6075, 30.4513, 519.1184, 295.1568, 110.4546, 480.2839, 246.8435, 23.1779, 459.4976, 275.3806, 62.7400, 502.4256, 325.5025, 10.4504, 443.1582, 328.8729, 27.7900, 437.8462, 325.1633, 116.3948, 535.0589, 275.4978, 44.6522, 458.6692, 297.5789, 70.0169, 537.4075, 248.3665, 83.6547, 505.6046, 357.2422, 57.0822, 534.5183, 219.9706, 110.6626, 443.4728, 324.3135, 8.7939, 517.9401, 332.0295, 73.4524, 461.6699, 275.3939, 21.7526, 552.8551, 253.8561, 52.6373, 494.3587, 277.3093, 75.8894, 515.9663, 337.9414, 72.0492, 435.1972, 268.2119}
{255.5422, 371.3952, 525.8648, 53.6807, 337.1522, 512.3318, 72.1308, 381.5055, 469.7140, 107.6579, 442.1458, 533.1054, 27.9192, 466.2457, 485.8226, 31.8465, 346.2815, 551.9413, 88.1081, 414.4146, 536.7288, 87.3595, 391.9443, 435.2297, 81.2982, 330.2805, 481.5658, 39.2663, 409.1940, 533.0656, 83.3118, 375.2672, 551.5009, 68.2760, 438.2028, 487.0794, 0.0000, 394.7552, 526.1808, 52.0622, 402.8579, 486.7311, 31.4564, 439.1720, 471.8959, 52.8904, 379.4496, 467.8548, 82.9526, 406.5222, 422.2489, 26.9106, 388.2467, 468.6586, 69.0619, 471.4287, 530.3344, 35.2094, 405.5396, 495.9125, 73.4790, 386.1027, 473.4195, 61.6089, 421.4074, 507.5519, 67.6948, 372.8741, 501.6984, 33.4364, 450.9444, 542.4433, 56.8260, 394.0866, 487.5576, 34.5583, 393.1992, 538.8070, 49.2010, 372.7139, 477.7880, 43.7812, 334.2891, 485.6780, 76.8977, 370.6407, 448.0183, 55.4286, 480.4551, 488.2429, 75.9001, 415.7904, 539.7078, 86.0832, 340.4227, 451.1066, 99.5351, 432.1799, 507.7253, 91.0264, 383.8138}
{154.9833, 28.0371, 328.7897, 342.2352, 68.0229, 368.7692, 460.0332, 41.5442, 295.6613, 355.3941, 47.9028, 372.8403, 373.0292, 79.0732, 364.2634, 363.8370, 69.8217, 359.1855, 351.3772, 55.0931, 305.9876, 412.9172, 24.0631, 279.0067, 449.3778, 69.0689, 257.8767, 370.1180, 55.6972, 405.2676, 442.6952, 50.9833, 372.3880, 336.2381, 45.5092, 274.8884, 394.7552, 0.0000, 368.0283, 343.3230, 37.2014, 290.9610, 385.7333, 88.2880, 268.8954, 404.9543, 80.9105, 244.5504, 380.2616, 23.2505, 318.0088, 403.9613, 29.3847, 276.1233, 335.5732, 77.0435, 337.4277, 425.1247, 51.2804, 284.6386, 324.5014, 54.9016, 247.2166, 333.1478, 55.2944, 378.3058, 409.7509, 21.8987, 317.3875, 381.8913, 58.8878, 343.2648, 423.1566, 26.6304, 342.8428, 426.3399, 82.6516, 326.5038, 441.7588, 63.2622, 359.3310, 361.9012, 75.6611, 267.0268, 382.4554, 62.1218, 305.9468, 402.5530, 86.2492, 258.0148, 430.7553, 29.5342, 309.4309, 353.1602, 54.5431, 311.1624, 367.4649, 70.3673, 342.2672, 308.4935, 13.1598}
{337.8046, 352.5812, 52.0088, 482.1655, 403.0623, 18.9205, 595.5357, 406.2452, 74.0382, 564.3659, 380.6604, 6.9293, 522.9916, 413.7981, 49.1531, 499.1556, 415.8783, 44.3024, 547.0506, 421.6192, 93.8320, 595.9002, 391.6542, 101.5525, 606.8425, 393.0389, 114.1021, 487.0495, 423.2172, 44.4531, 606.9159, 413.4432, 30.8204, 510.0219, 386.7571, 96.2705, 526.1808, 368.0283, 0.0000, 496.3076, 331.8538, 77.8669, 498.3105, 451.1182, 99.4185, 568.6261, 445.0868, 125.0765, 570.1533, 389.0395, 104.5215, 514.8951, 339.3456, 91.9357, 509.8637, 371.6422, 44.8403, 535.8015, 419.0875, 88.3303, 493.2200, 421.1051, 123.5890, 484.3199, 419.6432, 34.8359, 581.2575, 366.7409, 51.6817, 495.0664, 393.4370, 51.0356, 580.1431, 341.3991, 38.6381, 539.3916, 449.6665, 68.6774, 570.7755, 310.2383, 55.7206, 482.5875, 411.7936, 104.9606, 568.0552, 423.0126, 80.6250, 492.2347, 371.6529, 116.8751, 597.1780, 348.4663, 92.5977, 547.4266, 364.9195, 76.6087, 569.9473, 432.8003, 25.8687, 488.1217, 360.4384}
{207.6292, 320.3716, 491.8071, 17.9038, 285.1549, 483.6081, 118.3954, 329.5006, 435.9509, 86.6952, 390.5692, 503.2296, 30.8996, 414.3124, 458.5920, 25.3362, 294.2219, 519.1254, 64.4434, 362.3619, 499.6259, 99.7586, 340.0956, 401.6898, 116.2301, 278.3991, 443.3672, 45.1380, 357.1355, 506.9016, 113.5856, 323.2205, 520.1328, 26.3303, 386.5144, 450.1777, 52.0622, 343.3230, 496.3076, 0.0000, 352.4521, 451.4365, 55.6796, 387.1533, 435.2978, 73.6021, 327.4978, 429.1679, 77.6356, 354.7295, 393.8870, 68.4452, 337.6091, 432.9597, 26.8985, 420.1379, 496.8511, 85.5340, 353.4890, 459.4198, 22.7393, 334.0417, 434.6823, 12.3566, 369.3657, 480.2966, 85.2054, 321.4676, 468.1388, 53.2502, 399.1963, 508.6770, 88.2251, 343.3729, 457.7369, 85.7478, 341.2637, 503.5894, 98.5637, 323.3413, 450.5751, 39.3701, 282.2390, 448.1052, 74.0591, 318.5792, 416.6885, 83.8200, 429.2089, 449.6762, 102.7133, 364.8696, 502.7325, 63.4505, 289.1270, 420.1692, 85.0326, 380.1177, 476.3957, 40.1491, 332.5581}
